
06141601,54.6,42.5,42.7,51.2,41.6,58.9,48.5,59.1,52.9,52.2,48.5,49.2,49.4,41.5,54.3,52.8
06141602,53.6,47.0,51.6,52.0,50.7,52.2,52.8,47.4,45.8,40.6,45.4,48.3,48.9,51.7,57.3,54.7
06141603,52.5,55.4,54.1,45.3,44.2,43.6,46.9,48.2,45.2,53.0,49.5,52.3,52.5,54.8,49.6,52.9
06141604,59.5,42.9,55.0,47.9,56.1,48.7,52.3,52.7,54.3,52.0,49.7,38.8,51.1,45.2,43.1,50.9
06141605,49.8,49.0,45.8,52.0,53.8,40.8,46.4,47.1,49.1,58.2,47.9,45.2,47.8,55.9,53.6,57.5
06141606,55.2,48.6,51.7,57.1,49.5,43.1,52.5,47.2,45.1,49.6,47.2,46.0,52.0,59.6,47.8,47.8
06141607,44.5,53.9,46.1,54.5,54.8,45.7,48.9,56.4,50.2,51.1,51.3,47.5,49.7,46.6,48.9
06141608,57.2,42.1,46.0,50.1,47.3,46.4,54.1,46.0,51.8,52.6,46.5,48.2,54.2,48.9,51.0,57.6
06141609,54.1,41.4,49.0,53.3,52.0,51.9,49.7,53.6,52.9,40.9,52.5,54.8,42.6,51.3
06141610,55.0,49.6,48.8,52.7,43.2,55.5,42.0,50.4,61.4,48.4,41.1,45.4,53.8,42.8,53.9,56.1
06141611,51.0,51.2,49.2,52.5,51.3,36.4,48.5,51.9,42.4,52.7,49.6,54.9,58.1,55.3,47.9,47.1
06141612,45.1,49.3,46.2,43.5,54.0,53.9,49.8,52.0,52.1,48.2,51.0,52.7,52.2
07141101,54.4,49.5,43.2,44.7,58.7,56.5,51.7,49.9,50.4,40.3,47.0,46.5,51.1,51.4,58.0,46.8
07141102,45.7,56.4,47.8,45.7,55.9,41.1,61.7,49.1,49.3,47.5,49.3,47.4,52.5,55.7,45.2,49.9
07141103,50.6,51.4,54.6,49.6,47.2,49.4,46.9,43.4,59.5,46.7,48.2,48.6,48.3,59.3,43.3,53.1



07141107,52.2,51.0,47.9,52.8,50.5,46.8,44.2,46.4,55.4,54.2,46.9,51.7
07141108,41.2,49.4,64.4,43.5,65.5,51.9,56.1,25.9,50.3,50.7,55.0,55.3,54.4,53.2,49.6,57.9,31.9,44.0

07141110,55.2,49.2,48.8,50.8,48.6,40.7,51.0,48.7,51.6,54.3,49.7,52.3,49.1
07141111,52.1,49.7,48.9,49.7,49.2,47.4,47.6,48.8,47.6,58.9
07141112,40.3,42.9,61.3,44.7,45.6,53.9,56.7,47.9,50.5,53.3,39.9,82.5,43.4,43.5,42.8,48.8,49.8,52.0
08141601,53.5,47.4,53.5,46.2,58.5,42.2,48.0,54.0,57.4,52.4,39.9,53.7,47.9,48.7,53.2,43.5
08141602,51.6,51.9,58.0,54.5,49.3,43.7,50.8,48.6,45.3,48.0,48.0,60.1,53.9,46.7,42.8,46.9
08141603,51.3,53.9,51.2,53.6,55.2,39.3,45.0,50.6,51.1,44.0,42.8,65.3,49.5,48.1,50.4,48.8
08141604,46.2,45.7,53.8,44.4,52.4,43.2,53.2,57.9,45.1,55.5,49.3,46.7,58.4,48.1
08141605,38.9,48.7,52.7,50.8,45.4,45.9,45.7,44.6,51.6,54.1,56.5,53.8,57.5,45.8,50.8,57.2
08141606,56.1,56.6,49.3,52.3,38.4,47.5,49.5,57.1,49.1,43.9,43.3,46.7,53.5,54.4,51.5,50.8
08141607,53.4,51.8,47.7,45.4,54.3,43.9,46.8,48.6,49.1,54.9,54.2
08141608,51.5,60.1,44.1,50.0,46.6,55.4,62.9,48.5,43.0,49.5,48.5,43.5,49.2,50.1,45.6,51.6
08141609,56.2,51.7,43.9,46.2,52.1,49.2,59.3,48.4,51.8,47.0,46.8,49.7,47.5


08141612,48.9,60.2,46.2,54.9,53.1,50.3,43.3,47.0,49.2,53.5,44.8,44.1,48.0,50.0,52.8,53.7
