06142401
1,ハタノエンジェル,118.44,,50.8,121
2,ドラゴンボーテ,120.71,,47.1,81
3,ベルモントビジン,120.41,,49.7,93
4,テンテマリ,120.82,,44.0,99
5,ノルウェーノモリ,120.42,,48.8,88
6,テイエムペガサス,120.18,,45.4,91
7,キネオダンサー,117.71,,58.8,106
8,テンノハゴロモ,119.91,,54.4,101
9,アイヅラブリー,119.83,,46.9,102
10,ランデックハーツ,119.70,,51.4,97
11,リースリング,120.45,,56.2,89
12,コットンウッド,120.40,,47.6,83
13,ローゼクヴァルツ,119.49,,52.1,100
14,デルマシズカチャン,120.61,,43.4,99
15,エスティレジェンド,118.27,,51.0,111
16,ミスティックアート,120.92,,52.3,92
06142402
1,エスティリリー,119.78,,48.5,105
2,パワーショット,120.04,,45.2,88
3,オメガグランディス,117.58,,51.3,116
4,ジーガークリスタル,118.58,,54.0,111
5,クランキングアップ,120.00,,37.8,98
6,エスティリメイク,120.21,,44.6,93
7,ヒロソーラー,119.71,,49.1,97
8,ビックナジョーカー,118.17,,60.7,109
9,ザッツフェイマス,119.11,,48.7,103
10,ゴールデンスピン,118.35,,52.2,106
11,トウショウトルネド,120.24,,53.0,85
12,デジタルフラッシュ,118.32,,56.5,111
13,バンダムギムレット,119.81,,49.4,90
14,エーブリンカーン,120.05,,46.0,90
15,ハイクロス,118.65,,53.7,108
16,シンザンプロスパー,119.88,,49.1,100
06142403
1,アルファエクサ,75.12,,45.9,
2,アウグル,74.85,,49.9,
3,ハートオブジュン,74.76,,53.3,
4,タカベラジオ,74.59,,47.0,
5,ドックオブザベイ,75.35,,51.3,
6,ゴールデンスピード,74.63,,54.7,
7,ラブオールウェイ,76.25,,51.3,
8,ツリーチャイム,74.54,,57.2,
9,マルヨグラス,75.30,,50.6,
10,エアマチルド,75.05,,56.2,
11,ミライヨソウズ,75.98,,44.3,
12,カヴァートウショウ,75.44,,46.3,
13,ハツコイ,75.02,,60.0,
14,ワンハート,74.91,,44.9,
15,スマイルグッド,75.26,,40.1,
16,ワキノコクリュウ,74.53,,46.8,
06142404
1,ブルーボサノヴァ,118.25,,54.0,85
2,キネオフライト,116.46,,52.0,97
3,ノースショアビーチ,116.00,,57.6,103
4,スワーヴカイザー,116.09,,57.2,110
5,フジノゴトク,115.28,,47.4,119
6,コスモラヴモア,116.81,,43.1,103
7,コスモポルカ,116.96,,43.4,90
8,サトノバリアント,114.98,,55.6,98
9,アオチャン,117.31,,43.0,88
10,アサクサスターズ,115.55,,56.3,102
11,ケンブリッジベスト,117.63,,49.2,91
12,トゥインクリング,117.10,,50.5,87
13,スタンドアウト,118.27,,45.1,91
14,ファーストオーサー,117.42,,41.9,86
